Actor,Actor_link,Movies,Images
Jack Nicholson,https://www.imdb.com/list/ls051980843//name/nm0000197?ref_=nmls_hd,"1. One Flew Over the Cuckoo's Nest
2. The Shining
3. As Good as It Gets
4. Batman
5. Terms of Endearment
6. Chinatown
7. A Few Good Men
8. About Schmidt
9. Hoffa
10. The Departed",https://m.media-amazon.com/images/M/MV5BMjAwNzgxMDkxN15BMl5BanBnXkFtZTcwNjY0MDIzMw@@._V1_UY209_CR8,0,140,209_AL_.jpg
John Malkovich,https://www.imdb.com/list/ls051980843//name/nm0000518?ref_=nmls_hd,"1. Being John Malkovich
2. Con Air
3. In the Line of Fire
4. Dangerous Liaisons
5. Burn After Reading
6. RED
7. Rounders
8. The Killing Fields
9. Empire of the Sun
10. Shadow of the Vampire",https://m.media-amazon.com/images/M/MV5BMTYxNDA0NzExNF5BMl5BanBnXkFtZTcwNjMxNTcyMQ@@._V1_UY209_CR0,0,140,209_AL_.jpg
Denzel Washington,https://www.imdb.com/list/ls051980843//name/nm0000243?ref_=nmls_hd,"1. Training Day
2. Malcolm X
3. Fences
4. Glory
5. American Gangster
6. Flight
7. The Hurricane
8. Remember the Titans
9. The Book of Eli
10. Inside Man",https://m.media-amazon.com/images/M/MV5BMjQ0NTIxNjI5NF5BMl5BanBnXkFtZTcwNjgxNzk1Nw@@._V1_UY209_CR1,0,140,209_AL_.jpg
Edward Norton,https://www.imdb.com/list/ls051980843//name/nm0001570?ref_=nmls_hd,"1. Fight Club
2. American History X
3. Primal Fear
4. Birdman or (The Unexpected Virtue of Ignorance)
5. The Illusionist
6. The Score
7. Rounders
8. Moonrise Kingdom
9. The Incredible Hulk
10. Red Dragon",https://m.media-amazon.com/images/M/MV5BMTY4MjE2MjQwN15BMl5BanBnXkFtZTcwMDUwMjMwNA@@._V1_UY209_CR4,0,140,209_AL_.jpg
Daniel Day-Lewis,https://www.imdb.com/list/ls051980843//name/nm0000358?ref_=nmls_hd,"1. There Will Be Blood
2. Lincoln
3. Gangs of New York
4. Phantom Thread
5. My Left Foot
6. The Last of the Mohicans
7. In the Name of the Father
8. The Crucible
9. The Age of Innocence
10. The Boxer",https://m.media-amazon.com/images/M/MV5BMTY2NjY0ODI1Ml5BMl5BanBnXkFtZTcwNjEzMTUyMQ@@._V1_UY209_CR1,0,140,209_AL_.jpg
Woody Harrelson,https://www.imdb.com/list/ls051980843//name/nm0000437?ref_=nmls_hd,"1. Three Billboards Outside Ebbing, Missouri
2. Zombieland Series
3. Natural Born Killers
4. No Country for Old Men
5. The People vs. Larry Flynt
6. White Men Can't Jump
7. Kingpin
8. Rampart
9. The Messenger
10. Now You See Me",https://m.media-amazon.com/images/M/MV5BMjA2MTI1Nzg0NF5BMl5BanBnXkFtZTcwOTc2MTQxMQ@@._V1_UY209_CR2,0,140,209_AL_.jpg
Woody Allen,https://www.imdb.com/list/ls051980843//name/nm0000095?ref_=nmls_hd,"1. Annie Hall
2. Manhattan
3. Midnight in Paris
4. Hannah and Her Sisters
5. Crimes and Misdemeanors
6. Blue Jasmine
7. Vicky Cristina Barcelona
8. Match Point
9. Sleeper
10. Radio Days",https://m.media-amazon.com/images/M/MV5BMTYwNjY5MTI4Ml5BMl5BanBnXkFtZTcwMjM3MTM0NA@@._V1_UY209_CR4,0,140,209_AL_.jpg
Bill Murray,https://www.imdb.com/list/ls051980843//name/nm0000195?ref_=nmls_hd,"1. Lost in Translation
2. Groundhog Day
3. Ghostbusters
4. Rushmore
5. The Royal Tenenbaums
6. Caddyshack
7. Stripes
8. Broken Flowers
9. Scrooged
10. Moonrise Kingdom",https://m.media-amazon.com/images/M/MV5BMjEwMjcyNTY5NF5BMl5BanBnXkFtZTcwNzg4NjU4OQ@@._V1_UY209_CR4,0,140,209_AL_.jpg
Sean Penn,https://www.imdb.com/list/ls051980843//name/nm0000576?ref_=nmls_hd,"1. Mystic River
2. Milk
3. Dead Man Walking
4. I Am Sam
5. The Tree of Life
6. Fast Times at Ridgemont High
7. Carlito's Way
8. Casualties of War
9. The Interpreter
10. All the King's Men",https://m.media-amazon.com/images/M/MV5BMTgxMjUwNzk5M15BMl5BanBnXkFtZTcwNzM5MTYyMQ@@._V1_UY209_CR2,0,140,209_AL_.jpg
Tom Hanks,https://www.imdb.com/list/ls051980843//name/nm0000158?ref_=nmls_hd,"1. Forrest Gump
2. Saving Private Ryan
3. Cast Away
4. Philadelphia
5. Big
6. Apollo 13
7. Captain Phillips
8. Bridge of Spies
9. A League of Their Own
10. Sully",https://m.media-amazon.com/images/M/MV5BMTQxNzUzMDUwOV5BMl5BanBnXkFtZTcwOTk5MTkxMQ@@._V1_UY209_CR0,0,140,209_AL_.jpg
Robert Downey Jr.,https://www.imdb.com/list/ls051980843//name/nm0000375?ref_=nmls_hd,"1. Iron Man Series
2. Sherlock Holmes Series
3. Tropic Thunder
4. Chaplin
5. Zodiac
6. The Avengers Series
7. Kiss Kiss Bang Bang
8. Due Date
9. The Judge
10. Wonder Boys",https://m.media-amazon.com/images/M/MV5BMTk2NzY3NDg4NF5BMl5BanBnXkFtZTcwMTg5NzQ0Nw@@._V1_UY209_CR0,0,140,209_AL_.jpg
Leonardo DiCaprio,https://www.imdb.com/list/ls051980843//name/nm0000138?ref_=nmls_hd,"1. Inception
2. Titanic
3. The Departed
4. The Revenant
5. Django Unchained
6. Catch Me If You Can
7. Shutter Island
8. The Great Gatsby
9. The Wolf of Wall Street
10. Blood Diamond",https://m.media-amazon.com/images/M/MV5BMjEwNDM2MDUzOV5BMl5BanBnXkFtZTcwNzgwMjk0OQ@@._V1_UY209_CR2,0,140,209_AL_.jpg
Robert De Niro,https://www.imdb.com/list/ls051980843//name/nm0000134?ref_=nmls_hd,"1. Taxi Driver
2. Raging Bull
3. Goodfellas
4. The Godfather: Part II
5. Heat
6. Casino
7. Cape Fear
8. Once Upon a Time in America
9. The Deer Hunter
10. Silver Linings Playbook",https://m.media-amazon.com/images/M/MV5BMTQ2MTk0NTIzNl5BMl5BanBnXkFtZTgwMTY2NTA5MTE@._V1_UY209_CR1,0,140,209_AL_.jpg
Al Pacino,https://www.imdb.com/list/ls051980843//name/nm0000199?ref_=nmls_hd,"1. The Godfather Series
2. Scarface
3. Heat
4. Dog Day Afternoon
5. Scent of a Woman
6. Serpico
7. Donnie Brasco
8. Glengarry Glen Ross
9. Any Given Sunday
10. Insomnia",https://m.media-amazon.com/images/M/MV5BMTk3OTk0NDA2Nl5BMl5BanBnXkFtZTcwOTQ4NDU3OA@@._V1_UY209_CR0,0,140,209_AL_.jpg
Matt Damon,https://www.imdb.com/list/ls051980843//name/nm0000354?ref_=nmls_hd,"1. Good Will Hunting
2. The Departed
3. The Martian
4. The Bourne Series
5. Saving Private Ryan
6. Ocean's Eleven
7. Interstellar
8. Ford v Ferrari
9. True Grit
10. Invictus",https://m.media-amazon.com/images/M/MV5BMjA5MzgxMDYxNF5BMl5BanBnXkFtZTcwMjM5OTMyNw@@._V1_UY209_CR1,0,140,209_AL_.jpg
Brad Pitt,https://www.imdb.com/list/ls051980843//name/nm0000093?ref_=nmls_hd,"1. Fight Club
2. Se7en
3. Once Upon a Time in Hollywood
4. The Curious Case of Benjamin Button
5. Inglourious Basterds
6. Snatch
7. 12 Monkeys
8. Moneyball
9. Ocean's Eleven
10. Troy",https://m.media-amazon.com/images/M/MV5BMjE2NTM4NjE2N15BMl5BanBnXkFtZTcwMzA5MTYxMw@@._V1_UY209_CR1,0,140,209_AL_.jpg
Samuel L. Jackson,https://www.imdb.com/list/ls051980843//name/nm0000168?ref_=nmls_hd,"1. Pulp Fiction
2. Django Unchained
3. A Time to Kill
4. Unbreakable
5. The Hateful Eight
6. Jackie Brown
7. Die Hard with a Vengeance
8. Snakes on a Plane
9. Shaft
10. Kingsman: The Secret Service",https://m.media-amazon.com/images/M/MV5BMTQ5MzAzNzU3Ml5BMl5BanBnXkFtZTcwMDc2MTEwNA@@._V1_UY209_CR0,0,140,209_AL_.jpg
Bruce Willis,https://www.imdb.com/list/ls051980843//name/nm0000246?ref_=nmls_hd,"1. Die Hard Series
2. The Sixth Sense
3. Unbreakable
4. Pulp Fiction
5. Sin City
6. Armageddon
7. Twelve Monkeys
8. The Fifth Element
9. Red
10. Moonrise Kingdom",https://m.media-amazon.com/images/M/MV5BMjE3NjE3NjE2NF5BMl5BanBnXkFtZTcwMTk5NTg3OA@@._V1_UX140_CR0,0,140,209_AL_.jpg
Morgan Freeman,https://www.imdb.com/list/ls051980843//name/nm0000151?ref_=nmls_hd,"1. The Shawshank Redemption
2. Se7en
3. Million Dollar Baby
4. Unforgiven
5. Driving Miss Daisy
6. Glory
7. Bruce Almighty
8. The Dark Knight
9. Invictus
10. Lean on Me",https://m.media-amazon.com/images/M/MV5BMTgwMzM4Mjg4NF5BMl5BanBnXkFtZTcwNTg4NTQ0OA@@._V1_UY209_CR2,0,140,209_AL_.jpg
Christopher Walken,https://www.imdb.com/list/ls051980843//name/nm0000686?ref_=nmls_hd,"1. Catch Me If You Can
2. Pulp Fiction
3. The Deer Hunter
4. Seven Psychopaths
5. Annie Hall
6. The Dead Zone
7. True Romance
8. King of New York
9. A View to a Kill
10. Joe Dirt",https://m.media-amazon.com/images/M/MV5BMTg5NzA0MzUzN15BMl5BanBnXkFtZTcwMzYyNzU4NA@@._V1_UX140_CR0,0,140,209_AL_.jpg
Liam Neeson,https://www.imdb.com/list/ls051980843//name/nm0000553?ref_=nmls_hd,"1. Schindler's List
2. Taken Series
3. Batman Begins
4. Love Actually
5. The Grey
6. Gangs of New York
7. The A-Team
8. Star Wars: Episode I - The Phantom Menace
9. Kinsey
10. Silence",https://m.media-amazon.com/images/M/MV5BMjA5OTM5MDA5OF5BMl5BanBnXkFtZTcwMjA2MjE5NA@@._V1_UX140_CR0,0,140,209_AL_.jpg
Will Ferrell,https://www.imdb.com/list/ls051980843//name/nm0002071?ref_=nmls_hd,"1. Anchorman: The Legend of Ron Burgundy
2. Step Brothers
3. Elf
4. Old School
5. Talladega Nights: The Ballad of Ricky Bobby
6. Blades of Glory
7. The Other Guys
8. Zoolander
9. Wedding Crashers
10. The LEGO Movie",https://m.media-amazon.com/images/M/MV5BMTc3NzA4Nzg1OV5BMl5BanBnXkFtZTcwNjMxNjE5MQ@@._V1_UX140_CR0,0,140,209_AL_.jpg
Johnny Depp,https://www.imdb.com/list/ls051980843//name/nm0000136?ref_=nmls_hd,"1. Pirates of the Caribbean Series
2. Edward Scissorhands
3. Sweeney Todd: The Demon Barber of Fleet Street
4. Donnie Brasco
5. Blow
6. Fear and Loathing in Las Vegas
7. Alice in Wonderland
8. Sleepy Hollow
9. Charlie and the Chocolate Factory
10. Finding Neverland",https://m.media-amazon.com/images/M/MV5BMTM3MTQxNTMwOV5BMl5BanBnXkFtZTcwMjYwMTYzMQ@@._V1_UY209_CR1,0,140,209_AL_.jpg
Harrison Ford,https://www.imdb.com/list/ls051980843//name/nm0000148?ref_=nmls_hd,"1. Indiana Jones Series
2. Star Wars Series
3. The Fugitive
4. Blade Runner Series
5. Witness
6. Air Force One
7. Patriot Games
8. Clear and Present Danger
9. Regarding Henry
10. Sabrina",https://m.media-amazon.com/images/M/MV5BMTk1ODQ3MDk5NF5BMl5BanBnXkFtZTcwMjgxNDU4OA@@._V1_UY209_CR0,0,140,209_AL_.jpg
Tom Cruise,https://www.imdb.com/list/ls051980843//name/nm0000129?ref_=nmls_hd,"1. Top Gun
2. Rain Man
3. Mission: Impossible Series
4. Jerry Maguire
5. A Few Good Men
6. Interview with the Vampire
7. Magnolia
8. Risky Business
9. Minority Report
10. Edge of Tomorrow",https://m.media-amazon.com/images/M/MV5BMTkxNDg2OTc0Ml5BMl5BanBnXkFtZTcwNjY0NTgzMg@@._V1_UY209_CR8,0,140,209_AL_.jpg
Matt Dillon,https://www.imdb.com/list/ls051980843//name/nm0000369?ref_=nmls_hd,"1. Crash
2. There's Something About Mary
3. Drugstore Cowboy
4. The Outsiders
5. Wild Things
6. You, Me and Dupree
7. The House That Jack Built
8. Rumble Fish
9. Beautiful Girls
10. Herbie Fully Loaded",https://m.media-amazon.com/images/M/MV5BNzIzOTMwOTY3M15BMl5BanBnXkFtZTcwODc0MDA4OA@@._V1_UX140_CR0,0,140,209_AL_.jpg
Tom Hardy,https://www.imdb.com/list/ls051980843//name/nm0362766?ref_=nmls_hd,"1. The Revenant
2. Inception
3. Mad Max: Fury Road
4. The Dark Knight Rises
5. Warrior
6. Legend
7. Bronson
8. Lawless
9. Locke
10. RocknRolla",https://m.media-amazon.com/images/M/MV5BN2M5ZWE1ZGQtMTQxNC00ZDRmLTk4YWUtNTE3MDMyZTJiNDUzXkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_UY209_CR2,0,140,209_AL_.jpg
James Franco,https://www.imdb.com/list/ls051980843//name/nm0290556?ref_=nmls_hd,"1. 127 Hours
2. Pineapple Express
3. Spider-Man Series
4. The Disaster Artist
5. Spring Breakers
6. Milk
7. This Is the End
8. Oz the Great and Powerful
9. Rise of the Planet of the Apes
10. The Interview",https://m.media-amazon.com/images/M/MV5BMTUwODc5OTk0Nl5BMl5BanBnXkFtZTcwMTA3OTExMg@@._V1_UY209_CR2,0,140,209_AL_.jpg
Adam Sandler,https://www.imdb.com/list/ls051980843//name/nm0001191?ref_=nmls_hd,"1. Uncut Gems
2. Punch-Drunk Love
3. The Meyerowitz Stories
4. Billy Madison
5. Happy Gilmore
6. The Wedding Singer
7. Funny People
8. Reign Over Me
9. The Waterboy
10. Big Daddy",https://m.media-amazon.com/images/M/MV5BMTczMjI3MjcyMl5BMl5BanBnXkFtZTgwMDU4MDg1MTI@._V1_UY209_CR8,0,140,209_AL_.jpg
Chris Evans,https://www.imdb.com/list/ls051980843//name/nm0262635?ref_=nmls_hd,"1. Captain America Series
2. Knives Out
3. Snowpiercer
4. Fantastic Four Series
5. Scott Pilgrim vs. the World
6. Sunshine
7. The Avengers Series
8. Cellular
9. Before We Go
10. Gifted",https://m.media-amazon.com/images/M/MV5BNzJlYzY1OWMtZDMxYy00ZDExLWE5MzgtYmNmZTAxMjViNDM1XkEyXkFqcGdeQXVyMTAyOTE2NjEy._V1_UX140_CR0,0,140,209_AL_.jpg
Michael Fassbender,https://www.imdb.com/list/ls051980843//name/nm1055413?ref_=nmls_hd,"1. 12 Years a Slave
2. Shame
3. Inglourious Basterds
4. X-Men: First Class
5. Steve Jobs
6. Prometheus
7. Hunger
8. Alien: Covenant
9. Fish Tank
10. Assassin's Creed",https://m.media-amazon.com/images/M/MV5BMjExMTg1MDUyMV5BMl5BanBnXkFtZTcwMTUyMTUxNw@@._V1_UY209_CR1,0,140,209_AL_.jpg
George Clooney,https://www.imdb.com/list/ls051980843//name/nm0000123?ref_=nmls_hd,"1. Ocean's Eleven Series
2. Up in the Air
3. The Descendants
4. Michael Clayton
5. Syriana
6. Good Night, and Good Luck.
7. Confessions of a Dangerous Mind
8. Burn After Reading
9. Out of Sight
10. The Ides of March",https://m.media-amazon.com/images/M/MV5BMTMxMTY5MTY2N15BMl5BanBnXkFtZTcwNjYxMzg4OA@@._V1_UY209_CR0,0,140,209_AL_.jpg
Kevin Spacey,https://www.imdb.com/list/ls051980843//name/nm0000228?ref_=nmls_hd,"1. American Beauty
2. Se7en
3. The Usual Suspects
4. House of Cards
5. L.A. Confidential
6. The Negotiator
7. Casino Jack
8. Beyond the Sea
9. Glengarry Glen Ross
10. Baby Driver",https://m.media-amazon.com/images/M/MV5BMjE0NzA4NzMyMF5BMl5BanBnXkFtZTcwMTk5MjEzMw@@._V1_UX140_CR0,0,140,209_AL_.jpg
Robert Redford,https://www.imdb.com/list/ls051980843//name/nm0000602?ref_=nmls_hd,"1. All Is Lost
2. The Sting
3. Butch Cassidy and the Sundance Kid
4. The Way We Were
5. Out of Africa
6. Spy Game
7. Indecent Proposal
8. The Natural
9. Sneakers
10. The Horse Whisperer",https://m.media-amazon.com/images/M/MV5BMjMwOTIyODI4N15BMl5BanBnXkFtZTcwNjA0MjYyMQ@@._V1_UY209_CR0,0,140,209_AL_.jpg
Sean Bean,https://www.imdb.com/list/ls051980843//name/nm0000293?ref_=nmls_hd,"1. The Lord of the Rings: The Fellowship of the Ring
2. The Lord of the Rings: The Two Towers
3. The Lord of the Rings: The Return of the King
4. The Martian
5. Troy
6. GoldenEye
7. Patriot Games
8. National Treasure
9. Flightplan
10. The Island",https://m.media-amazon.com/images/M/MV5BMzAxMTM1NTMwOF5BMl5BanBnXkFtZTcwMTczODM1NA@@._V1_UY209_CR0,0,140,209_AL_.jpg
Adam Driver,https://www.imdb.com/list/ls051980843//name/nm3485845?ref_=nmls_hd,"1. Marriage Story
2. BlacKkKlansman
3. Paterson
4. The Report
5. Inside Llewyn Davis
6. Star Wars: Episode VII - The Force Awakens
7. Star Wars: Episode VIII - The Last Jedi
8. Midnight Special
9. Silence
10. While We're Young",https://m.media-amazon.com/images/M/MV5BMjIzODU5MzcxNF5BMl5BanBnXkFtZTgwMDAxODQwMzE@._V1_UY209_CR2,0,140,209_AL_.jpg
Jake Gyllenhaal,https://www.imdb.com/list/ls051980843//name/nm0350453?ref_=nmls_hd,"1. Nightcrawler
2. Brokeback Mountain
3. Prisoners
4. Zodiac
5. Donnie Darko
6. Southpaw
7. Source Code
8. Nocturnal Animals
9. Jarhead
10. Everest",https://m.media-amazon.com/images/M/MV5BNzE4MzE2ODQwMV5BMl5BanBnXkFtZTcwMzE1NjA1NA@@._V1_UX140_CR0,0,140,209_AL_.jpg
Daniel Craig,https://www.imdb.com/list/ls051980843//name/nm0185819?ref_=nmls_hd,"1. Casino Royale
2. Skyfall
3. Spectre
4. Knives Out
5. Logan Lucky
6. Munich
7. Layer Cake
8. Defiance
9. The Girl with the Dragon Tattoo
10. Cowboys & Aliens",https://m.media-amazon.com/images/M/MV5BMjQ1MTA5MjI5M15BMl5BanBnXkFtZTcwNjcwNjMyNA@@._V1_UY209_CR0,0,140,209_AL_.jpg
Christian Bale,https://www.imdb.com/list/ls051980843//name/nm0000288?ref_=nmls_hd,"1. The Dark Knight Series
2. American Psycho
3. The Fighter
4. Vice
5. The Machinist
6. The Prestige
7. American Hustle
8. Ford v Ferrari
9. Empire of the Sun
10. Out of the Furnace",https://m.media-amazon.com/images/M/MV5BMTA2MTQ3MjA2MTFeQTJeQWpwZ15BbWU4MDk3MTIwMzIx._V1_UY209_CR1,0,140,209_AL_.jpg
Michael Keaton,https://www.imdb.com/list/ls051980843//name/nm0000474?ref_=nmls_hd,"1. Birdman or (The Unexpected Virtue of Ignorance)
2. Batman Series
3. Spotlight
4. Beetlejuice
5. Jackie Brown
6. Batman Returns
7. Multiplicity
8. The Founder
9. Pacific Heights
10. Gung Ho",https://m.media-amazon.com/images/M/MV5BMTM3MjkwMTA1Nl5BMl5BanBnXkFtZTcwMDU0MzAwNw@@._V1_UY209_CR0,0,140,209_AL_.jpg
Tommy Lee Jones,https://www.imdb.com/list/ls051980843//name/nm0000169?ref_=nmls_hd,"1. No Country for Old Men
2. The Fugitive
3. Men in Black Series
4. JFK
5. Lincoln
6. Captain America: The First Avenger
7. Batman Forever
8. In the Valley of Elah
9. Space Cowboys
10. Natural Born Killers",https://m.media-amazon.com/images/M/MV5BMTU1NjI1OTk1N15BMl5BanBnXkFtZTcwNTY3MjU2MQ@@._V1_UY209_CR0,0,140,209_AL_.jpg
Will Smith,https://www.imdb.com/list/ls051980843//name/nm0000226?ref_=nmls_hd,"1. The Pursuit of Happyness
2. Ali
3. I Am Legend
4. Men in Black Series
5. Independence Day
6. The Fresh Prince of Bel-Air
7. Hitch
8. Focus
9. Concussion
10. Enemy of the State",https://m.media-amazon.com/images/M/MV5BMTU3MzU1OTMyMV5BMl5BanBnXkFtZTcwMjQ5MTE3Mw@@._V1_UY209_CR0,0,140,209_AL_.jpg
Jeff Bridges,https://www.imdb.com/list/ls051980843//name/nm0000313?ref_=nmls_hd,"1. Crazy Heart
2. True Grit
3. The Big Lebowski
4. Hell or High Water
5. Tron
6. Seabiscuit
7. Arlington Road
8. Iron Man
9. Starman
10. Thunderbolt and Lightfoot",https://m.media-amazon.com/images/M/MV5BMTM0OTI3NTIwN15BMl5BanBnXkFtZTcwMjQ3OTU3Nw@@._V1_UX140_CR0,0,140,209_AL_.jpg
Paul Newman,https://www.imdb.com/list/ls051980843//name/nm0000056?ref_=nmls_hd,"1. Cool Hand Luke
2. Butch Cassidy and the Sundance Kid
3. The Hustler
4. The Color of Money
5. Road to Perdition
6. Slap Shot
7. The Sting
8. Cat on a Hot Tin Roof
9. Nobody's Fool
10. The Verdict",https://m.media-amazon.com/images/M/MV5BMTQ1NjAwODQ0NF5BMl5BanBnXkFtZTcwNjYxMTQyMQ@@._V1_UY209_CR1,0,140,209_AL_.jpg
Gary Oldman,https://www.imdb.com/list/ls051980843//name/nm0000198?ref_=nmls_hd,"1. Darkest Hour
2. The Dark Knight
3. Tinker Tailor Soldier Spy
4. Leon: The Professional
5. Bram Stoker's Dracula
6. Sid and Nancy
7. JFK
8. Harry Potter Series
9. True Romance
10. Air Force One",https://m.media-amazon.com/images/M/MV5BMTczODc1MTI0Ml5BMl5BanBnXkFtZTcwNDE0MTkxMQ@@._V1_UX140_CR0,0,140,209_AL_.jpg
Keanu Reeves,https://www.imdb.com/list/ls051980843//name/nm0000206?ref_=nmls_hd,"1. The Matrix Series
2. John Wick Series
3. Speed
4. Point Break
5. Bill & Ted's Excellent Adventure
6. Bill & Ted's Bogus Journey
7. Constantine
8. A Scanner Darkly
9. The Devil's Advocate
10. The Replacements",https://m.media-amazon.com/images/M/MV5BMTMwMDkzMTI3Ml5BMl5BanBnXkFtZTcwOTc1NDQ0MQ@@._V1_UX140_CR0,0,140,209_AL_.jpg
Ben Affleck,https://www.imdb.com/list/ls051980843//name/nm0000255?ref_=nmls_hd,"1. Argo
2. Gone Girl
3. The Town
4. Good Will Hunting
5. Batman v Superman: Dawn of Justice
6. Daredevil
7. Chasing Amy
8. Pearl Harbor
9. Hollywoodland
10. Armageddon",https://m.media-amazon.com/images/M/MV5BMjE0OTkxMTMwN15BMl5BanBnXkFtZTcwMjYxMTc1MQ@@._V1_UY209_CR2,0,140,209_AL_.jpg
Adam Driver,https://www.imdb.com/list/ls051980843//name/nm3485845?ref_=nmls_hd,"1. Marriage Story
2. BlacKkKlansman
3. Paterson
4. The Report
5. Inside Llewyn Davis
6. Star Wars: Episode VII - The Force Awakens
7. Star Wars: Episode VIII - The Last Jedi
8. Midnight Special
9. Silence
10. While We're Young",https://m.media-amazon.com/images/M/MV5BMjIzODU5MzcxNF5BMl5BanBnXkFtZTgwMDAxODQwMzE@._V1_UY209_CR2,0,140,209_AL_.jpg
Steve Buscemi,https://www.imdb.com/list/ls051980843//name/nm0000114?ref_=nmls_hd,"1. Fargo
2. Reservoir Dogs
3. The Big Lebowski
4. Armageddon
5. Ghost World
6. The Death of Stalin
7. Monsters, Inc.
8. The Sopranos
9. Con Air
10. Grown Ups",https://m.media-amazon.com/images/M/MV5BMzA5MDE5MzYwMF5BMl5BanBnXkFtZTgwOTc2NTY4MTE@._V1_UY209_CR1,0,140,209_AL_.jpg
Daniel Radcliffe,https://www.imdb.com/list/ls051980843//name/nm0705356?ref_=nmls_hd,"1. Harry Potter Series
2. The Woman in Black
3. Swiss Army Man
4. Guns Akimbo
5. Kill Your Darlings
6. Jungle
7. Imperium
8. Horns
9. The F Word
10. Now You See Me 2",https://m.media-amazon.com/images/M/MV5BMTkzNzE0OTU5NV5BMl5BanBnXkFtZTgwOTI2NTM4MjE@._V1_UY209_CR1,0,140,209_AL_.jpg
Sylvester Stallone,https://www.imdb.com/list/ls051980843//name/nm0000230?ref_=nmls_hd,"1. Rocky Series
2. Rambo Series
3. Creed Series
4. The Expendables Series
5. Cliffhanger
6. Cop Land
7. Demolition Man
8. Tango & Cash
9. The Specialist
10. Bullet to the Head",https://m.media-amazon.com/images/M/MV5BMTc0MTY3NDAyM15BMl5BanBnXkFtZTcwNTM1MTc0Mw@@._V1_UY209_CR0,0,140,209_AL_.jpg
Ewan McGregor,https://www.imdb.com/list/ls051980843//name/nm0000191?ref_=nmls_hd,"1. Moulin Rouge!
2. Trainspotting
3. Star Wars Series
4. Big Fish
5. Doctor Sleep
6. Shallow Grave
7. Beginners
8. Black Hawk Down
9. The Impossible
10. Velvet Goldmine",https://m.media-amazon.com/images/M/MV5BNzk0NzgwNjYwMl5BMl5BanBnXkFtZTgwMTU3ODkwMzE@._V1_UY209_CR0,0,140,209_AL_.jpg
Nicolas Cage,https://www.imdb.com/list/ls051980843//name/nm0000115?ref_=nmls_hd,"1. Leaving Las Vegas
2. Adaptation.
3. Face/Off
4. The Rock
5. National Treasure Series
6. Mandy
7. Con Air
8. Raising Arizona
9. Kick-Ass
10. Moonstruck",https://m.media-amazon.com/images/M/MV5BMTgwMDYzNTgzNV5BMl5BanBnXkFtZTgwNTc3MDkwNzE@._V1_UY209_CR3,0,140,209_AL_.jpg
John Travolta,https://www.imdb.com/list/ls051980843//name/nm0000237?ref_=nmls_hd,"1. Pulp Fiction
2. Grease
3. Saturday Night Fever
4. Get Shorty
5. Face/Off
6. The Taking of Pelham 123
7. Broken Arrow
8. Swordfish
9. Hairspray
10. Primary Colors",https://m.media-amazon.com/images/M/MV5BMTMwMTQxNTUwM15BMl5BanBnXkFtZTcwNTIzMDg1MQ@@._V1_UY209_CR1,0,140,209_AL_.jpg
Tom Hiddleston,https://www.imdb.com/list/ls051980843//name/nm1089991?ref_=nmls_hd,"1. Thor Series
2. The Avengers Series
3. Crimson Peak
4. High-Rise
5. Kong: Skull Island
6. War Horse
7. Midnight in Paris
8. Only Lovers Left Alive
9. I Saw the Light
10. Exhibition",https://m.media-amazon.com/images/M/MV5BMTQ5NzU5MTI0MF5BMl5BanBnXkFtZTcwMDg4NTc5Mw@@._V1_UY209_CR0,0,140,209_AL_.jpg
Meryl Streep,https://www.imdb.com/list/ls051980843//name/nm0000658?ref_=nmls_hd,"1. The Devil Wears Prada
2. Sophie's Choice
3. Kramer vs. Kramer
4. The Iron Lady
5. Adaptation.
6. The Hours
7. Doubt
8. Julie & Julia
9. Out of Africa
10. Florence Foster Jenkins",https://m.media-amazon.com/images/M/MV5BMzA4NTk2ODk5Nl5BMl5BanBnXkFtZTcwNTI1MzI3NQ@@._V1_UY209_CR2,0,140,209_AL_.jpg
Cate Blanchett,https://www.imdb.com/list/ls051980843//name/nm0000949?ref_=nmls_hd,"1. Blue Jasmine
2. Carol
3. Elizabeth
4. The Aviator
5. Notes on a Scandal
6. The Lord of the Rings Series
7. Thor: Ragnarok
8. The Curious Case of Benjamin Button
9. Hanna
10. Indiana Jones and the Kingdom of the Crystal Skull",https://m.media-amazon.com/images/M/MV5BMjQxMDQwNzY0OF5BMl5BanBnXkFtZTcwNTk0MzYyMQ@@._V1_UY209_CR0,0,140,209_AL_.jpg
Scarlett Johansson,https://www.imdb.com/list/ls051980843//name/nm0424060?ref_=nmls_hd,"1. Lost in Translation
2. Marriage Story
3. Under the Skin
4. Her
5. Avengers Series
6. Ghost World
7. Jojo Rabbit
8. Match Point
9. Lucy
10. The Prestige",https://m.media-amazon.com/images/M/MV5BMjIyNzgwMDQwMV5BMl5BanBnXkFtZTgwNzg0MTQ2NzM@._V1_UY209_CR2,0,140,209_AL_.jpg
